country,year,value,category
Poland,2011,7449.61,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Poland,2010,6782.77,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Poland,2009,6098.20,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Poland,2008,6088.81,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Poland,2007,5742.30,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Poland,2006,5140.55,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Poland,2005,4471.06,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Poland,2004,3647.55,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Poland,2003,2992.33,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Poland,2002,2420.26,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Poland,2001,1839.67,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Poland,2000,1280.83,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Poland,1999,673.38,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Poland,1998,462.23,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Poland,1997,373.93,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Poland,1996,228.41,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Poland,1995,97.34,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Portugal,2014,2439.31,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Portugal,2013,2309.50,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Portugal,2012,2165.80,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Portugal,2011,2050.62,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Portugal,2010,1909.74,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Portugal,2009,1763.34,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Portugal,2008,1569.11,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Portugal,2007,1320.69,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Portugal,2006,1087.60,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Portugal,2005,906.37,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Portugal,2004,731.41,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Portugal,2003,616.71,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Portugal,2002,481.23,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Portugal,2001,365.11,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Portugal,2000,281.22,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Portugal,1999,211.77,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Portugal,1998,146.23,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Portugal,1997,100.88,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Portugal,1996,59.05,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Portugal,1995,35.42,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Romania,2014,1373.28,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Romania,2013,1298.59,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Romania,2012,1197.43,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Romania,2011,1092.24,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Romania,2010,982.46,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Romania,2009,924.42,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Romania,2008,946.95,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Romania,2007,665.63,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Romania,2006,484.20,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Romania,2005,368.91,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Romania,2004,293.93,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Romania,2003,228.75,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Romania,2002,168.16,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Romania,2001,112.87,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Romania,2000,70.82,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Romania,1999,39.73,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Romania,1998,23.88,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Romania,1997,10.36,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Romania,1996,4.72,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Romania,1995,2.53,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Romania,1994,1.20,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Romania,1993,0.73,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Romania,1992,0.45,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Romania,1991,0.29,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Romania,1990,0.18,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Russian Federation,2014,24149.07,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Russian Federation,2013,21503.25,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Russian Federation,2012,17648.85,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Russian Federation,2011,11309.90,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Russian Federation,2010,13421.61,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Russian Federation,2009,12514.11,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Russian Federation,2008,17934.28,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Russian Federation,2007,16858.00,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Russian Federation,2006,18026.71,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Russian Federation,2005,19813.79,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Russian Federation,2004,18416.22,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Russian Federation,2003,14612.75,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Russian Federation,2002,19302.07,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Russian Federation,2001,25208.81,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Russian Federation,2000,26569.68,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Russian Federation,1999,22672.18,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Russian Federation,1998,21834.30,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Russian Federation,1997,18009.61,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Russian Federation,1996,13611.08,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Russian Federation,1995,15447.32,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Russian Federation,1994,15469.64,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Russian Federation,1993,18278.41,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Russian Federation,1992,28192.14,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Russian Federation,1991,34229.66,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Russian Federation,1990,35937.16,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Slovakia,2014,546.02,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Slovakia,2013,535.19,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Slovakia,2012,530.05,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Slovakia,2011,521.86,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Slovakia,2010,529.68,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Slovakia,2009,441.63,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Slovakia,2008,386.23,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Slovakia,2007,325.44,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Slovakia,2006,282.67,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Slovakia,2005,240.67,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Slovakia,2004,208.94,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Slovakia,2003,175.02,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Slovakia,2002,146.23,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Slovakia,2001,112.83,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Slovakia,2000,84.73,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Slovakia,1999,61.63,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Slovakia,1998,42.62,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Slovakia,1997,32.39,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Slovakia,1996,22.23,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Slovakia,1995,10.49,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Slovakia,1994,0.20,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Slovenia,2014,323.82,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Slovenia,2013,301.92,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Slovenia,2012,291.48,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Slovenia,2011,278.73,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Slovenia,2010,263.91,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Slovenia,2009,248.39,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Slovenia,2008,230.52,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Slovenia,2007,210.77,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Slovenia,2006,184.28,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Slovenia,2005,156.15,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Slovenia,2004,130.20,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Slovenia,2003,107.95,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Slovenia,2002,78.61,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Slovenia,2001,62.46,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Slovenia,2000,50.04,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Slovenia,1999,36.74,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Slovenia,1998,37.69,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Slovenia,1997,41.33,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Slovenia,1996,34.80,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Slovenia,1995,35.83,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Spain,2014,17053.32,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Spain,2013,17904.06,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Spain,2012,18793.61,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Spain,2011,18523.61,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Spain,2010,18197.09,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Spain,2009,15493.07,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Spain,2008,14335.52,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Spain,2007,11660.92,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Spain,2006,10936.96,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Spain,2005,9753.37,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Spain,2004,8863.41,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Spain,2003,8535.70,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Spain,2002,6739.28,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Spain,2001,8120.98,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Spain,2000,11430.35,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Spain,1999,9815.81,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Spain,1998,7771.82,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Spain,1997,7722.72,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Spain,1996,6546.41,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Spain,1995,5872.42,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Spain,1994,4373.88,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Spain,1993,2856.56,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Spain,1992,3494.58,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Spain,1991,2756.35,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Spain,1990,3039.92,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Sweden,2014,807.11,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Sweden,2013,838.55,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Sweden,2012,869.97,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Sweden,2011,915.23,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Sweden,2010,950.24,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Sweden,2009,973.20,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Sweden,2008,968.04,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Sweden,2007,937.99,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Sweden,2006,913.25,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Sweden,2005,880.32,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Sweden,2004,856.75,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Sweden,2003,790.72,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Sweden,2002,743.11,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Sweden,2001,683.19,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Sweden,2000,631.37,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Sweden,1999,549.65,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Sweden,1998,435.27,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Sweden,1997,352.79,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Sweden,1996,235.27,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Sweden,1995,149.18,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Sweden,1994,87.02,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Sweden,1993,38.43,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Sweden,1992,11.82,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Sweden,1991,9.36,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Sweden,1990,4.60,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Switzerland,2014,1500.98,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Switzerland,2013,1513.19,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Switzerland,2012,1489.05,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Switzerland,2011,1410.15,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Switzerland,2010,1329.36,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Switzerland,2009,1253.07,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Switzerland,2008,1243.10,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Switzerland,2007,1193.91,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Switzerland,2006,1118.30,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Switzerland,2005,1071.19,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Switzerland,2004,1020.51,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Switzerland,2003,898.48,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Switzerland,2002,803.18,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Switzerland,2001,723.99,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Switzerland,2000,625.94,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Switzerland,1999,530.46,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Switzerland,1998,456.53,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Switzerland,1997,361.69,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Switzerland,1996,297.55,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Switzerland,1995,245.90,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Switzerland,1994,81.68,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Switzerland,1993,32.79,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Switzerland,1992,15.68,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Switzerland,1991,1.59,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Switzerland,1990,0.02,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Turkey,2014,4916.55,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Turkey,2013,4470.25,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Turkey,2012,4256.86,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Turkey,2011,3432.69,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Turkey,2010,3054.34,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Turkey,2009,2111.28,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Turkey,2008,1896.14,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Turkey,2007,1713.19,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Turkey,2006,1424.19,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Turkey,2005,1146.88,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Turkey,2004,909.37,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Turkey,2003,628.80,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Turkey,2002,417.19,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Turkey,2001,232.00,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Turkey,2000,115.66,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Ukraine,2014,834.76,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Ukraine,2013,868.55,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Ukraine,2012,828.41,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Ukraine,2011,810.65,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Ukraine,2010,738.98,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Ukraine,2009,659.81,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Ukraine,2008,641.58,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Ukraine,2007,558.44,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Ukraine,2006,398.82,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Ukraine,2005,282.58,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Ukraine,2004,185.50,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Ukraine,2003,104.32,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Ukraine,2002,63.80,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Ukraine,2001,28.67,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Ukraine,2000,20.01,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Ukraine,1999,13.29,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Ukraine,1998,12.51,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
Ukraine,1997,6.43,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,2014,16422.56,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,2013,16177.98,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,2012,15794.76,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,2011,15235.31,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,2010,16716.07,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,2009,15796.44,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,2008,15066.74,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,2007,14562.77,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,2006,14103.92,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,2005,13180.70,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,2004,11944.91,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
United Kingdom,2003,12830.74,hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent
